t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
3.9,4.9,0.1956716418,2.134940006,-5.9,3.64,9.54,0.15,3.35,2.143888108,-0.1912742304,2.529082778,10,1.69896,-0.2636318408,1.754451976,-11.87,5.06,16.93,0.16,1.33,1.774148664,-3.075795635,21.24426362,10,1.008085,-0.666119403,2.279674819,-4.28,8.75,13.03,-0.79,2.17,2.375001545,1.614185188,7.476907629,10,1.71979,0.003034825871,0.06842393301,-0.22,0.17,0.39,0.01,0.08,0.06849120218,-0.3919906006,3.212982647,10,0.055645,0.06606965174,0.1857001679,-0.33,0.41,0.74,0.12,0.26,0.1971034024,-0.1795380436,2.157559914,6,0.176365,0.2144278607,0.8622888644,-0.74,2.16,2.9,0.01,1,0.8885501635,1.037617858,2.866157147,5,0.62333,0.6108955224,0.03103831735,0.56,0.65,0.09,0.61,0.06,0.61168351,-0.253296439,1.490568529,0,0.61078,0.2389054726,0.05239342198,0.16,0.31,0.15,0.22,0.1,0.2445831056,-0.04247842535,1.343478961,0,0.238375,0.6415920398,0.02013518334,0.62,0.67,0.05,0.64,0.04,0.6419079148,0.2206084632,1.419389361,0,0.641725,-0.3883084577,0.04749573825,-0.45,-0.33,0.12,-0.41,0.09,0.3912023817,0.02814228061,1.259095003,0,0.388785,3.750248756,4.962848287,0,13.7,13.7,0.6,7.8,6.22046854,0.9421489162,2.22985363,0,3.7554,29.47512438,6.596228239,14.1,54,39.9,29.8,8.7,30.2041915,-0.05513245547,3.235186522,0,29.2542,-26.52139303,4.743719603,-45.2,-15.3,29.9,-25.7,4.8,26.94229322,-1.261975583,5.154387905,0,26.81665,2.903482587,123.5129145,-87.7,304.6,392.3,-68.4,156.5,123.5470366,1.160913513,2.660600723,1,102.8406,0.9169154229,1.454829814,-2.8,4.9,7.7,0.2,1.8,1.719669643,1.009427923,2.906086553,15,0.96485,-1.607462687,5.259787752,-16.8,3.8,20.6,1,2.2,5.49993668,-1.551040494,3.848769016,5,3.16625,-0.2313432836,0.5751596677,-2,1.6,3.6,-0.3,0.2,0.6199422217,0.0418230253,4.830270247,7,0.48655,"Stair-ascent"
4.002,4.998,0.149,2.133562045,-5.9,3.64,9.54,0,3.365,2.138758518,-0.1296171718,2.532970966,11,1.651435,-0.2569,1.760499756,-11.87,5.06,16.93,0.26,1.3125,1.779145019,-3.070325164,21.10558233,10,1.0188,-0.7953,2.195682789,-4.28,8.75,13.03,-0.8,2.0825,2.335278356,1.898759946,9.0500812,11,1.586195,0.0105,0.06331469024,-0.22,0.17,0.39,0.01,0.07,0.06417943596,-0.6123539543,4.240759716,9,0.04876,0.039,0.1579588554,-0.33,0.32,0.65,0.09,0.2325,0.1627021819,-0.4941465755,2.17913947,6,0.147415,0.2516,0.8443976788,-0.74,2.16,2.9,0.015,0.94,0.8810845589,1.017666712,2.910050508,6,0.58405,0.6143,0.03197671027,0.56,0.65,0.09,0.64,0.06,0.6151316932,-0.48078183,1.525645304,0,0.612005,0.2467,0.05455373498,0.16,0.31,0.15,0.285,0.11,0.2526598504,-0.3336491085,1.353455856,0,0.245885,0.6401,0.0203221554,0.62,0.67,0.05,0.63,0.04,0.6404225168,0.4153658488,1.472090116,0,0.637545,-0.3805,0.04940394721,-0.45,-0.33,0.12,-0.345,0.0925,0.3836938884,-0.2880077703,1.276993214,0,0.378755,3.769,4.968132345,0,13.7,13.7,0.65,7.85,6.236000321,0.9346693485,2.215664236,0,3.7554,28.6575,6.769043045,14.1,54,39.9,28.9,9.4,29.44609057,0.1202617834,3.119380923,0,28.4165,-26.0275,5.24975178,-45.2,-12.6,32.6,-25.65,5.425,26.55166002,-0.8246129246,4.557545404,0,26.24925,45.6665,163.284707,-85.5,471.7,557.2,-65.65,269.15,169.5503605,0.9907059706,2.617815501,1,131.87685,1.343,1.817237189,-2.8,5.7,8.5,0.3,2.925,2.25964599,0.7713593762,2.322909979,12,1.40865,-3.766,7.996495733,-28.9,3.8,32.7,0.8,10.35,8.838930931,-1.436724501,3.960124884,5,5.2017,-0.033,0.8283785367,-2,2.4,4.4,-0.3,0.7,0.8290355843,0.7920429146,4.060172658,7,0.62485,"Stair-ascent"
4.103,5.1,-0.1148019802,1.956398796,-5.9,3.64,9.54,-0.12,2.5175,1.959764206,0.006236288342,3.091467542,13,1.39511,-0.2973762376,1.738184596,-11.87,5.06,16.93,0.14,1.27,1.763439343,-3.097472016,21.69395029,13,0.98022,-0.5047524752,2.041787265,-4.2,8.75,12.95,-0.45,1.49,2.103252314,2.123361858,10.34125736,14,1.28459,0.01752475248,0.05822295727,-0.22,0.17,0.39,0.02,0.05,0.06080320471,-0.9070748376,5.873488785,10,0.04449,0.01653465347,0.1396100343,-0.33,0.19,0.52,0.05,0.2175,0.1405857619,-0.6435155579,2.22771494,8,0.124775,0.2998514851,0.8024575358,-0.74,2.16,2.9,0.01,0.6375,0.8566498759,1.104594955,3.120021587,6,0.528455,0.6191089109,0.03059149594,0.56,0.65,0.09,0.64,0.05,0.6198642458,-0.886823428,2.116205058,0,0.61777,0.2564851485,0.0543186626,0.16,0.31,0.15,0.29,0.11,0.2621738898,-0.7251963766,1.735707567,0,0.256175,0.6368316832,0.018823342,0.62,0.67,0.05,0.63,0.03,0.6371098107,0.8185060224,2.080647796,0,0.63476,-0.3719306931,0.04842811503,-0.45,-0.33,0.12,-0.34,0.1,0.3750702904,-0.6930127143,1.665081415,0,0.370185,3.678217822,4.990944353,0,13.7,13.7,0.05,7.75,6.199904183,0.9498308972,2.235929038,0,3.6905,26.48366337,9.5178873,-2.7,54,56.7,27.3,13.125,28.14204335,-0.7124805271,3.812036739,4,26.4253,-24.0019802,8.791472919,-45.2,2.3,47.5,-25.5,6.075,25.56139764,1.098681777,4.843021966,4,24.43845,112.0094059,222.8165997,-85.5,645.9,731.4,-23.3,317.925,249.3859341,0.8895859916,2.545729498,1,181.01585,1.994059406,2.386381402,-2.8,7.2,10,0.5,3.6,3.109837473,0.6745630196,2.226064527,12,2.05365,-7.586138614,12.44448687,-41.3,3.8,45.1,0.4,14.65,14.57445548,-1.286432417,3.454968224,5,8.63435,0.3693069307,1.382940086,-2,4.6,6.6,-0.2,1.175,1.431401722,1.319538202,4.334586971,7,0.9528,"Stair-ascent"
4.206,5.197,-0.4161809045,1.597349402,-5.9,3.54,9.44,-0.13,1.965,1.650676122,-0.5366749991,3.934432399,14,1.1261,-0.3765829146,1.731070306,-11.87,5.06,16.93,-0.02,1.2,1.77155838,-3.061382616,21.80281194,14,0.96419,-0.1512060302,1.815846924,-2.71,8.75,11.46,-0.29,1.215,1.822131531,2.914759281,13.52506894,15,1.003855,0.01728643216,0.0585217682,-0.22,0.17,0.39,0.01,0.055,0.06102145598,-0.8917185927,5.820021212,8,0.04405,0.03396984925,0.1351039767,-0.33,0.19,0.52,0.07,0.185,0.1393091353,-0.890767425,2.720476536,7,0.12145,0.3645728643,0.7532306923,-0.64,2.16,2.8,0.02,0.64,0.8368212768,1.302224521,3.31221786,6,0.474195,0.6260301508,0.02445011526,0.56,0.65,0.09,0.64,0.01,0.6265074284,-1.458306132,3.824024654,0,0.620665,0.2690954774,0.04813283472,0.16,0.31,0.15,0.29,0.05,0.2733663215,-1.309574247,3.049358825,0,0.26697,0.6325125628,0.01496120924,0.62,0.67,0.05,0.63,0.01,0.6326894814,1.33110701,3.655700164,0,0.62686,-0.3610552764,0.04243104912,-0.45,-0.33,0.12,-0.34,0.05,0.3635399655,-1.263146706,2.891221515,0,0.35743,3.1,5.024452769,0,13.7,13.7,0,5.55,5.903822967,1.220544522,2.687335798,0,3.05465,23.38994975,13.460816,-23.4,54,77.4,26.8,16.05,26.98672482,-1.084859133,4.262064706,7,24.06475,-20.57286432,14.68163545,-45.2,37.9,83.1,-25.2,9.05,25.27435787,1.785090663,6.545105496,5,23.3327,197.6753769,288.5761358,-85.5,858.4,943.9,142.1,443.65,349.788137,0.7987156315,2.4659098,1,248.5595,2.783919598,2.992493576,-2.8,10.8,13.6,2.9,4.8,4.087202727,0.6353444365,2.463393845,12,2.8089,-12.88994975,17.76571424,-58,3.8,61.8,-5.1,22.7,21.94929172,-1.152605276,3.146390472,5,13.4925,0.7301507538,1.66488881,-2,6,8,-0.1,2.1,1.817958986,1.032327501,3.433547056,7,1.22515,"Stair-ascent"
4.304,5.3,-0.6127777778,1.42350466,-5.9,3.54,9.44,-0.275,1.7475,1.549794219,-0.7904525637,4.890277101,15,0.991945,-0.4526767677,1.697858249,-11.87,5.06,16.93,-0.075,1.085,1.75716786,-3.161782257,23.07167923,15,0.911595,0.05318181818,1.711001974,-2.71,8.75,11.46,-0.08,0.6775,1.71182828,3.277434354,15.43606136,18,0.81659,0.01868686869,0.05800812316,-0.22,0.17,0.39,0.01,0.05,0.06094375615,-0.9732068289,6.134649343,6,0.042905,0.07045454545,0.1037688547,-0.33,0.19,0.52,0.1,0.13,0.125426545,-1.223697091,4.384224475,7,0.112175,0.3291919192,0.7689559717,-0.64,2.16,2.8,-0.02,0.6,0.8364571753,1.332850185,3.326863843,5,0.477505,0.6316161616,0.01548587305,0.58,0.65,0.07,0.64,0.01,0.6318059733,-1.674192516,5.586461906,0,0.629225,0.2815151515,0.03376578976,0.17,0.31,0.14,0.29,0.01,0.2835329065,-2.048259569,5.953452017,0,0.28065,0.6297979798,0.01019801902,0.62,0.66,0.04,0.63,0.01,0.6298805402,1.126120027,3.962573263,0,0.627395,-0.3502020202,0.0305002003,-0.45,-0.33,0.12,-0.34,0.01,0.3515276905,-1.99832429,5.66607126,0,0.34855,1.892929293,4.060881442,0,13.7,13.7,0,0.7,4.480395004,2.035699765,5.532637033,0,1.86545,16.05555556,25.2118768,-74.5,54,128.5,21.9,24.825,29.89012539,-1.672243869,5.271540226,7,26.4616,-13.97424242,23.7082774,-45.2,45.1,90.3,-24,22.8,27.52020837,1.45018028,3.962612749,5,25.2677,286.4090909,326.0776744,-76.5,858.4,934.9,223.3,632.8,434.0009413,0.4832148661,1.85268273,1,325.6416,3.855050505,3.713182869,-2.8,11.3,14.1,3.45,6.375,5.352489273,0.5726595007,2.306685,12,3.93905,-18.70353535,21.4266387,-58.4,3.8,62.2,-11,36.625,28.44157311,-0.7649899757,2.114353654,5,19.32255,1.384848485,2.308104458,-2,6.6,8.6,0.5,2.775,2.691681912,0.9579682826,2.889890617,7,1.84335,"Stair-ascent"
4.406,5.396,-0.5601492537,1.39146098,-5.9,3.54,9.44,-0.27,1.13,1.499976948,-0.9336319711,5.389834634,14,0.92123,-0.4388557214,1.689254652,-11.87,5.06,16.93,-0.02,1.09,1.74532966,-3.184645755,23.298671,15,0.913925,0.1597512438,1.649629971,-2.71,8.75,11.46,-0.05,0.49,1.657347128,3.452125383,16.64653538,20,0.70001,0.01054726368,0.05152595834,-0.22,0.17,0.39,0.01,0.04,0.0525943833,-1.280941626,8.058757124,6,0.03401,0.08731343284,0.08376552366,-0.33,0.19,0.52,0.1,0.11,0.1209971012,-1.662733736,7.993084774,7,0.107625,0.1905472637,0.7087935226,-0.64,2.16,2.8,-0.05,0.21,0.7339594794,1.98158346,5.483604301,5,0.36114,0.6340298507,0.009628890219,0.61,0.65,0.04,0.64,0.01,0.6341029626,-0.4093399141,2.399059498,0,0.62819,0.2909452736,0.01582245995,0.22,0.31,0.09,0.29,0.01,0.291375192,-2.702699984,10.6841906,0,0.28882,0.6288059701,0.007826931703,0.62,0.65,0.03,0.63,0.01,0.6288546803,0.2744446717,1.856727008,0,0.622285,-0.3425373134,0.01509603917,-0.41,-0.33,0.08,-0.34,0.01,0.3428698025,-2.549635706,10.15435721,0,0.33838,0.6616915423,1.986440384,0,10.4,10.4,0,0,2.093748097,3.474036172,14.30757887,0,0.584,5.337313433,34.80087422,-74.5,54,128.5,19.2,32.4,35.20777984,-1.115621149,2.837104273,7,29.23625,-6.392039801,29.43035689,-45.2,51,96.2,-22.1,38.3,30.11650842,0.8572019315,2.162113136,5,26.9934,363.8830846,323.4886537,-76.5,858.4,934.9,296.3,588.5,486.8837729,0.09392309302,1.582220552,1,384.4038,4.914925373,3.908922835,-2.8,11.3,14.1,4,6.8,6.279822382,0.2000609379,1.811982569,9,4.8971,-24.68457711,23.12744296,-58.4,3.8,62.2,-16.4,53.6,33.82612844,-0.3367697782,1.500080535,5,24.625,2.059701493,2.645547825,-2,6.6,8.6,1.3,4.4,3.352803831,0.5033122829,1.875665281,7,2.4049,"Stair-ascent"
4.507,5.5,-0.3356716418,1.344107713,-5.9,3.54,9.44,-0.13,0.79,1.385388391,-1.413491487,6.909919126,15,0.77766,-0.326318408,1.696330948,-11.87,5.06,16.93,0.15,0.96,1.727432311,-3.331933719,23.77368214,16,0.862005,0.2327860697,1.624103028,-2.71,8.75,11.46,-0.01,0.27,1.64070107,3.500973667,17.06427712,24,0.639925,0.008656716418,0.05059532717,-0.22,0.17,0.39,0.01,0.03,0.05133055494,-1.291313602,8.392929842,6,0.03236,0.06776119403,0.08671140839,-0.33,0.19,0.52,0.09,0.13,0.1100474796,-1.206873196,5.889794565,7,0.09469,-0.04119402985,0.3564090768,-0.64,2.16,2.8,-0.07,0.2,0.3587817973,3.924675539,22.98038521,5,0.180505,0.6331343284,0.01025189538,0.61,0.65,0.04,0.64,0.02,0.6332173238,-0.3224317678,2.162258726,0,0.628965,0.293880597,0.007183845313,0.28,0.31,0.03,0.29,0.01,0.2939683876,-0.2483649821,2.548785963,0,0.2921,0.6306467662,0.009929081964,0.62,0.65,0.03,0.63,0.02,0.6307249245,0.5412691721,2.203494922,0,0.62612,-0.34,0.007854396367,-0.36,-0.33,0.03,-0.34,0.01,0.3400907108,-0.4928408959,2.87591051,0,0.337355,0.07960199005,0.2652921806,0,1.3,1.3,0,0,0.2769772877,3.382533148,13.21980484,0,0.0833,-6.220895522,41.50002651,-94.3,54,148.3,14.9,74.7,41.96369552,-0.6946024127,1.91276299,7,33.7951,2.624875622,34.83287288,-45.2,81.2,126.4,-10,69.5,34.9316333,0.5114853638,1.709160174,5,30.5283,445.99801,302.6540407,-74.8,858.4,933.2,498.1,517.7,538.9932219,-0.2429004172,1.654295763,1,451.85355,6.086069652,3.963679001,-2.8,13.5,16.3,5.9,7.1,7.262988023,-0.06155362309,1.818946484,8,6.04775,-31.66965174,24.4722632,-73.4,3.8,77.2,-30.1,48,40.0232246,-0.04566825797,1.440263988,4,31.35135,2.925373134,3.105187921,-2,10.9,12.9,2.2,5.7,4.266145802,0.4025656575,2.126320486,7,3.19605,"Stair-ascent"
4.609,5.597,-0.1812,1.079256485,-4.52,3.54,8.06,-0.12,0.7025,1.094361915,-1.304922107,8.743389753,14,0.585755,-0.144,1.57420742,-11.87,5.06,16.93,0.2,0.5625,1.580779871,-4.243609687,33.35876453,18,0.663065,0.30615,1.565499817,-2.71,8.75,11.46,0.04,0.245,1.595154381,3.839607177,19.00250749,22,0.54196,0.00335,0.04498085704,-0.22,0.07,0.29,0.01,0.02,0.04510543205,-2.265897737,10.0653377,6,0.028345,0.0445,0.09038113741,-0.33,0.17,0.5,0.06,0.14,0.1007422454,-0.9738295513,4.599122131,7,0.08491,-0.1349,0.1444575716,-0.64,0.12,0.76,-0.135,0.21,0.1976512079,-0.6858868929,3.681580148,4,0.15349,0.62945,0.01091776076,0.61,0.65,0.04,0.63,0.02,0.6295446767,-0.4212159795,1.88116098,0,0.62203,0.291,0.009,0.27,0.31,0.04,0.29,0.01,0.291139142,-0.7736625514,2.9826246,0,0.28762,0.63355,0.01071902514,0.62,0.65,0.03,0.63,0.02,0.633640671,0.2570684708,1.81854795,0,0.62593,-0.3432,0.01018626526,-0.37,-0.33,0.04,-0.34,0.01,0.3433511322,-0.8620615239,3.386320011,0,0.33898,0.0775,0.265035375,0,1.3,1.3,0,0,0.2761340254,3.424159345,13.43508444,0,0.07845,-19.743,47.29492204,-109.8,38.8,148.6,1.55,86.1,51.2503239,-0.4806984783,1.663454118,7,40.12215,13.868,42.2053489,-45.2,100.4,145.6,0.3,71.025,44.42536325,0.418329475,1.869314076,5,36.7859,527.46,263.4835798,18.1,858.4,840.3,645.65,504.05,589.6080464,-0.422578371,1.660328228,0,520.19445,7.605,4.239808368,-2,16.3,18.3,7.1,6.825,8.707008671,0.2183841516,2.1528045,1,7.50135,-39.123,25.27287421,-78.9,2.8,81.7,-41.85,45.025,46.57603783,0.1271747173,1.609983541,1,38.65565,4.0675,3.88724758,-2,13.2,15.2,3.4,5.6,5.62629985,0.5417175606,2.526159033,4,4.3074,"Stair-ascent"
4.7,5.7,-0.06396039604,0.7883107384,-3.78,3.54,7.32,-0.105,0.6775,0.790901228,0.4837539431,8.513604525,13,0.5049,0.08059405941,0.3858353976,-1.29,0.68,1.97,0.2,0.44,0.3941628552,-1.108825614,3.736386201,19,0.314725,0.1027227723,0.3554776627,-0.56,1.47,2.03,0.05,0.27,0.3700220759,1.14503856,5.343897257,21,0.23151,0.008514851485,0.02722790279,-0.1,0.06,0.16,0.01,0.02,0.02852825593,-0.3997830967,3.629498287,4,0.021065,0.02599009901,0.1197119476,-0.29,0.17,0.46,0.06,0.13,0.1225007577,-1.170248667,3.700241104,4,0.10006,-0.0952970297,0.1333170155,-0.32,0.18,0.5,-0.07,0.18,0.1638748013,0.03546246901,2.16900663,4,0.13443,0.6273267327,0.0109355528,0.61,0.65,0.04,0.63,0.02,0.6274220397,-0.09240902714,1.762983714,0,0.62737,0.2887128713,0.01073196081,0.27,0.3,0.03,0.29,0.02,0.2889122653,-0.5836716776,2.081618665,0,0.28878,0.6355445545,0.01004694402,0.62,0.65,0.03,0.635,0.01,0.6356239626,0.01174872695,1.911725445,0,0.635625,-0.3462871287,0.01268727954,-0.37,-0.33,0.04,-0.34,0.01,0.3465194693,-0.648471899,2.356785999,0,0.34624,0,0,0,0,0,0,0,0,0,0,0,0,-24.23910891,47.1635516,-109.8,38.8,148.6,-2.55,86.35,53.02768145,-0.2925400728,1.558294425,8,42.76715,19.71039604,40.41070024,-44.4,100.4,144.8,13.2,68.05,44.9613657,0.2614222104,1.838354075,6,37.16555,548.4262376,240.460482,13.1,858.4,845.3,645.65,452.225,598.8260027,-0.4375782602,1.743905545,0,548.5193,8.196534653,3.976308287,1.3,16.3,15,8.1,6.675,9.110115692,0.2285656498,2.02865012,0,8.21345,-43.25346535,22.58749792,-78.9,-3.5,75.4,-51.25,38.325,48.79607901,0.2042195191,1.688196717,0,43.31685,4.39950495,3.698373974,-2,13.2,15.2,4.1,5.1,5.747487613,0.5276028228,2.597156387,2,4.56345,"Stair-ascent"
4.8,5.798,-0.3235148515,1.143066928,-6.54,1.38,7.92,-0.15,0.64,1.187966271,-3.372178381,18.00086474,12,0.61956,0.06772277228,0.6320896997,-3.19,1.69,4.88,0.24,0.46,0.635707293,-2.516860596,14.2002804,17,0.406155,0.4915346535,1.403538358,-0.56,7.18,7.74,0.07,0.39,1.487120115,3.244843304,13.23128009,17,0.602395,0.0203960396,0.05340710065,-0.05,0.25,0.3,0.01,0.03,0.05716919478,2.542660699,10.65004622,4,0.031505,-0.001386138614,0.1370663618,-0.29,0.17,0.46,0.03,0.1575,0.1370733705,-0.7132078256,2.263619324,3,0.113165,-0.1586138614,0.2559278584,-1.2,0.18,1.38,-0.135,0.22,0.3010937159,-2.361169786,9.91943286,4,0.191785,0.6255940594,0.01009330551,0.61,0.64,0.03,0.62,0.01,0.6256754766,0.06876369668,1.883520548,0,0.62441,0.2854950495,0.01452217407,0.24,0.3,0.06,0.29,0.03,0.285864158,-0.8547499018,3.120011388,0,0.285085,0.6369306931,0.008815217969,0.62,0.65,0.03,0.64,0.01,0.6369916921,0.07499892121,2.084158144,0,0.63573,-0.3502970297,0.01640788542,-0.4,-0.33,0.07,-0.35,0.02,0.3506810912,-0.7593163285,2.986620829,0,0.34948,0,0,0,0,0,0,0,0,0,0,0,0,-21.80990099,49.98439659,-109.8,62.6,172.4,-2.55,90.425,54.53541678,-0.192878677,1.580304789,8,45.1388,20.46089109,39.49191677,-32.4,100.4,132.8,13.2,67.025,44.47762982,0.3102576123,1.843379206,6,36.2665,520.4514851,289.4980256,-89.8,858.4,948.2,645.65,452.225,595.5492047,-0.7777317797,2.388677472,1,534.7388,7.918316832,4.405701879,-0.4,16.3,16.7,8.1,6.675,9.061454105,-0.07812433927,2.2128538,3,7.95875,-42.46534653,23.86935537,-78.9,1.6,80.5,-51.25,38.325,48.71397933,0.32955708,1.858141123,1,42.66205,4.423267327,3.655919277,-0.6,13.2,13.8,4.1,5.1,5.738557275,0.5858265208,2.575547139,1,4.50205,"Stair-ascent"
4.9,5.899,-0.2560301508,1.171926138,-6.54,1.38,7.92,-0.08,0.71,1.199567552,-3.308224048,17.31268091,10,0.63005,0.2044723618,0.7113838153,-3.19,1.69,4.88,0.27,0.435,0.7401863815,-1.737258713,11.22134103,16,0.49295,0.6014070352,1.423304609,-0.51,7.18,7.69,0.1,0.56,1.545149324,2.982355406,11.78724675,18,0.690845,0.01899497487,0.05960502302,-0.09,0.25,0.34,0.01,0.045,0.06255851532,1.838979256,7.716251406,5,0.03854,-0.00864321608,0.1408897368,-0.29,0.31,0.6,0.01,0.19,0.1411546071,-0.3972519406,2.342273589,4,0.114025,-0.248040201,0.3240892587,-1.2,0.18,1.38,-0.15,0.23,0.4081149212,-1.591078759,4.896174332,3,0.277415,0.6220100503,0.01056113571,0.6,0.64,0.04,0.62,0.015,0.6220997028,-0.02329727796,2.424616844,0,0.62155,0.2786934673,0.02187909921,0.22,0.3,0.08,0.28,0.03,0.279550968,-1.183265877,3.713440065,0,0.27846,0.6389447236,0.007725957019,0.63,0.65,0.02,0.64,0.015,0.6389914321,0.1834854548,1.694527712,0,0.63828,-0.3579396985,0.02370837017,-0.42,-0.33,0.09,-0.35,0.03,0.3587240089,-1.096610077,3.526888757,0,0.35756,0.0959798995,0.334429567,0,1.6,1.6,0,0,0.3479299878,3.561638209,14.44277318,0,0.09285,-22.25778894,50.2718302,-109.8,62.6,172.4,-6.3,91.55,54.97877845,-0.164186631,1.567495436,8,45.5518,21.05527638,39.5018104,-32.3,100.4,132.7,18.8,66.4,44.76290527,0.2821779103,1.841513439,6,36.48,495.4236181,330.4663025,-89.8,858.4,948.2,646,440.6,595.5271097,-0.7931063728,2.112462954,1,519.88435,7.640703518,4.866509641,-0.4,16.3,16.7,8.5,6.6,9.058877763,-0.2446245305,2.097042117,4,7.64325,-41.61859296,25.69255423,-78.9,1.7,80.6,-53.2,36.85,48.91027114,0.4639603782,1.937745659,1,41.61905,4.388442211,3.757447156,-0.6,13.2,13.8,4.2,5.05,5.777268747,0.499436883,2.483310875,1,4.46765,"Stair-ascent"
