t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
3.7,4.697,0.211039604,1.719373132,-3.13,7.14,10.27,0.02,1.0975,1.732276445,1.694284497,8.139949594,13,1.059515,0.2712376238,1.396789797,-2.08,8.58,10.66,0.02,0.925,1.422881437,2.488537118,14.67754679,9,0.82305,0.1025247525,0.9709218147,-3,5.18,8.18,0.01,0.4,0.9763198733,2.260330518,14.19389661,16,0.52793,0.01222772277,0.06211206435,-0.09,0.22,0.31,0.005,0.08,0.06330423163,0.7561515184,3.271675348,13,0.04731,-0.008613861386,0.06312065616,-0.15,0.11,0.26,0,0.0775,0.06370569709,-0.4123459787,2.629504195,3,0.050645,-0.06668316832,0.3165694653,-0.68,0.98,1.66,-0.06,0.29,0.3235164158,0.8647547586,4.843533557,3,0.228215,-0.6228712871,0.004942567911,-0.63,-0.61,0.02,-0.62,0.01,0.6228908968,-0.4391944459,2.315635394,0,0.62095,-0.2938613861,0.01019321236,-0.31,-0.27,0.04,-0.29,0.01,0.2940381197,0.1250826667,2.994808668,0,0.29296,-0.659009901,0.002986753095,-0.66,-0.65,0.01,-0.66,0,0.6590166692,2.685123854,8.20989011,0,0.65713,0.3031188119,0.01115488361,0.28,0.34,0.06,0.3,0.01,0.3033239943,0.7336359606,4.251766832,0,0.302105,0.8861386139,1.985368744,0,7.5,7.5,0,0,2.174150568,2.155811329,6.20811703,0,0.87515,-15.43465347,38.6396104,-88.4,66.3,154.7,-8.6,62.55,41.60826865,-0.3721125952,2.101912679,3,32.36745,14.30792079,29.77719136,-28.1,75.8,103.9,11.05,47.375,33.03630916,0.3996211817,1.945385244,8,26.9191,441.8905941,296.9299768,-80,820.5,900.5,464.05,566.75,532.3858641,-0.2532190477,1.691571124,1,447.2628,4.611386139,3.40811772,0,11.3,11.3,4.55,5.475,5.734121425,0.4469043886,1.990948715,0,4.62495,-17.27128713,13.4776848,-40,3.7,43.7,-17.2,24.6,21.90765498,-0.1307559561,1.664722447,3,17.5515,4.198514851,3.651060848,-1.6,13.4,15,4.75,5.1,5.563970909,0.4736744475,2.805236245,3,4.43305,"Stair-descent"
3.809,4.799,0.5156716418,1.453955549,-2.19,7.14,9.33,0.26,1.41,1.542693742,1.614344875,7.136737632,12,0.96091,0.5897512438,1.195947734,-1.73,4.42,6.15,0.19,1.28,1.333453228,1.238937902,4.040097468,8,0.834235,0.1165174129,0.8626632434,-1.64,5.18,6.82,0.03,0.41,0.870496513,2.992873553,17.84488358,18,0.435655,0.03019900498,0.0799499856,-0.09,0.24,0.33,0.01,0.1,0.08546332605,0.7922280702,3.017659183,8,0.063075,-0.01885572139,0.06821960501,-0.15,0.11,0.26,-0.02,0.09,0.0707774875,-0.2103655065,2.215144701,4,0.05745,-0.05388059701,0.3628108421,-0.68,1.16,1.84,-0.06,0.29,0.3667898934,1.456764978,6.231879092,4,0.240815,-0.6227363184,0.004884244584,-0.63,-0.61,0.02,-0.62,0.01,0.6227554722,-0.4918756545,2.423563438,0,0.61642,-0.2920895522,0.01044349593,-0.31,-0.27,0.04,-0.29,0.01,0.2922761932,0.1365286599,2.979136964,0,0.28904,-0.6585572139,0.004040585175,-0.66,-0.64,0.02,-0.66,0,0.6585696093,2.880370359,10.96992729,0,0.6521,0.3066666667,0.01282617556,0.28,0.34,0.06,0.3,0.01,0.3069347736,0.8372914641,3.315467287,0,0.30369,1.451243781,2.836684166,0,8.3,8.3,0,0.3,3.186359297,1.642583115,3.929100843,0,1.4235,-12.27164179,37.60044646,-88.4,55,143.4,1.2,58.4,39.55232947,-0.729671332,2.164277436,2,29.9105,12.6,31.48344112,-30.2,75.8,106,10.7,51.4,33.91116431,0.339863997,1.858033786,7,28.27475,378.8218905,331.6519105,-80.1,820.5,900.6,360.4,690.5,503.4868564,-0.01631133845,1.449589725,1,395.1629,4.440298507,3.604408289,-0.4,11.3,11.7,4.7,5.8,5.719091707,0.3477791027,1.918970736,3,4.46665,-15.64875622,14.51488208,-40,3.7,43.7,-14.5,28.3,21.34397744,-0.1994469889,1.57051493,3,16.15305,3.816915423,3.897660025,-1.6,13.4,15,4.8,5.9,5.455327398,0.5349970953,2.495845808,3,4.06075,"Stair-descent"
3.908,4.899,0.41445,1.127370701,-1.38,4.79,6.17,0.17,1.1675,1.201138418,1.713530659,6.349259702,12,0.76792,0.6074,1.044124629,-0.69,3.85,4.54,0.24,1.235,1.207944949,1.339452263,4.160643377,7,0.786505,0.13885,0.4794123251,-1.05,1.37,2.42,0.05,0.4675,0.4991147163,0.1839120836,3.454039632,17,0.35624,0.02555,0.08200425294,-0.09,0.24,0.33,0.01,0.1125,0.08589237452,0.8527239041,2.973787434,9,0.063925,-0.0077,0.08954166628,-0.15,0.24,0.39,-0.02,0.0925,0.08987213139,0.7645090149,3.640836075,4,0.068935,0.06945,0.4901777203,-0.68,1.16,1.84,-0.02,0.31,0.4950732269,1.08804838,3.375771357,3,0.330765,-0.6237,0.006349015672,-0.64,-0.61,0.03,-0.62,0.01,0.6237323144,-1.023354846,3.585036422,0,0.618145,-0.29325,0.01337675222,-0.34,-0.27,0.07,-0.29,0.01,0.2935549352,-1.059503883,5.257247703,0,0.29047,-0.65685,0.007653593927,-0.66,-0.63,0.03,-0.66,0,0.6568945882,2.342449762,7.236793452,0,0.650905,0.3069,0.01305335206,0.27,0.34,0.07,0.3,0.01,0.3071774731,0.5729882847,3.612669696,0,0.304195,2.2365,3.401943231,0,8.3,8.3,0,5.675,4.071259019,0.9983162724,2.123722509,0,2.24275,-10.5735,38.54999413,-88.4,30.3,118.7,7.9,61.35,39.97375326,-0.7788892667,2.102286321,1,31.3377,9.236,33.434403,-30.8,75.8,106.6,-2.15,56.25,34.68664008,0.4442798416,1.753642369,3,29.73025,308.5965,341.9095741,-80.1,817.5,897.6,223.25,727.85,460.580022,0.3271321992,1.528633081,1,338.4519,4.019,3.844507641,-0.4,11.3,11.7,2.8,6.3,5.561708371,0.4544905563,1.814336701,3,4.05455,-13.987,15.26557339,-40,3.7,43.7,-8.2,30.125,20.70444155,-0.3631878391,1.516000891,3,14.7388,3.3015,4.03340399,-1.6,13.4,15,1.5,6.1,5.212317143,0.7746617165,2.570567956,6,3.5646,"Stair-descent"
4.013,4.996,0.2103030303,1.240104634,-1.77,4.79,6.56,-0.06,0.95,1.257810347,1.462385757,5.701359709,11,0.83095,0.4921212121,1.129925601,-1.48,3.85,5.33,0.12,1.2375,1.232442758,1.115517701,3.871896304,6,0.813195,-0.008282828283,0.6729417409,-2.36,1.37,3.73,0.03,0.4725,0.6729927131,-1.033669313,5.320345089,16,0.448205,0.0296969697,0.08222234631,-0.09,0.24,0.33,0.01,0.1175,0.08742095997,0.7282021067,2.805196554,7,0.06612,0.0195959596,0.1206792158,-0.15,0.3,0.45,-0.01,0.145,0.1222598656,0.798327229,2.821040435,2,0.0907,0.1770707071,0.5418454298,-0.68,1.16,1.84,0.03,0.9425,0.570044301,0.6038795639,2.170995444,3,0.400735,-0.6251515152,0.007832029081,-0.64,-0.61,0.03,-0.62,0.01,0.6252005739,-0.8329025512,2.515481014,0,0.614615,-0.2981818182,0.02297841044,-0.37,-0.27,0.1,-0.29,0.01,0.2990658858,-1.621553047,4.987877444,0,0.29303,-0.6537373737,0.01142263026,-0.66,-0.62,0.04,-0.66,0.01,0.6538371589,1.538461541,3.845773069,0,0.64252,0.3034343434,0.01965159238,0.24,0.34,0.1,0.3,0.01,0.3040700345,-0.9715076502,4.589833759,0,0.29825,3.028787879,3.70729959,0,8.3,8.3,0,7.975,4.787235764,0.5165315945,1.35941481,0,3.02155,-5.432323232,39.33869334,-88.4,30.3,118.7,14.8,52.65,39.71199981,-1.029021399,2.438135446,1,30.7736,4.012626263,34.37941732,-30.8,75.8,106.6,-15.35,56.825,34.61279395,0.7515242288,1.992133675,3,29.26225,221.1333333,315.1613156,-80.1,817.5,897.6,106.1,517.225,385.0020857,0.7267588889,2.083957497,1,261.84925,3.458080808,3.986164247,-0.4,11.3,11.7,1.5,6.775,5.277104157,0.7236881997,1.971864525,8,3.4497,-10.94494949,14.92340883,-40,3.7,43.7,-2.15,24.55,18.50675689,-0.7987468925,2.048067453,3,11.7245,2.673737374,4.009473274,-1.6,13.4,15,0.45,5.575,4.819206104,1.140318849,3.206325151,11,2.9332,"Stair-descent"
4.108,5.099,0.0848,1.325071304,-1.77,4.79,6.56,-0.13,1.1975,1.327781985,1.280812842,5.009403235,9,0.94439,0.2818,1.356255418,-2.2,3.85,6.05,0.09,1.3825,1.385222004,0.4639079163,3.195545606,5,1.009345,-0.2524,0.9890137714,-2.9,1.37,4.27,0.03,0.845,1.020712496,-1.026171826,3.30354383,14,0.683275,0.01775,0.08735809922,-0.1,0.24,0.34,0,0.12,0.08914314331,0.7903764588,2.800174102,7,0.068615,0.0374,0.1392416604,-0.15,0.32,0.47,-0.005,0.215,0.1441769746,0.6554165796,2.160093288,2,0.10885,0.25265,0.5298523167,-0.68,1.16,1.84,0.06,0.81,0.5870055366,0.3028715546,2.048248946,3,0.43031,-0.6272,0.008784076502,-0.64,-0.61,0.03,-0.62,0.02,0.6272615085,-0.3985013748,1.718941554,0,0.621635,-0.3067,0.03410439854,-0.39,-0.27,0.12,-0.29,0.03,0.3085903433,-1.21689371,3.058383586,0,0.303835,-0.6496,0.01509436981,-0.66,-0.62,0.04,-0.66,0.02,0.6497753458,0.9963440396,2.317401922,0,0.64368,0.29585,0.02978720363,0.22,0.34,0.12,0.3,0.02,0.2973457583,-1.084277223,3.366050707,0,0.29328,3.7255,3.723989762,0,8.3,8.3,2.5,7.925,5.267584836,0.1136965297,1.121654995,0,3.7385,4.5715,32.5143774,-88.4,31.4,119.8,19.9,32,32.8341796,-1.647019682,4.43764538,1,26.04485,-4.395,29.89110026,-30.8,75.8,106.6,-19.2,49.55,30.21247921,1.225601034,3.116269911,3,26.0157,134.5995,258.2924876,-80.1,803.6,883.7,-2.6,430.125,291.2593939,1.070430796,2.912644781,1,192.0424,2.4845,3.402044937,-0.4,11.2,11.6,0.75,6.025,4.212677296,1.168359645,2.977270881,8,2.4799,-7.2695,12.58386347,-40,3.7,43.7,-0.25,18.4,14.5326959,-1.308176006,3.376820284,3,8.27455,1.6945,3.201284078,-1.6,13.4,15,0,5.1,3.622091937,1.654335517,5.231836102,17,1.9519,"Stair-descent"
4.2,5.196,0.03,1.355624057,-1.77,4.79,6.56,-0.19,1.395,1.355955966,1.287054561,4.825034691,6,1.0023,0.1262311558,1.504462497,-2.2,3.85,6.05,0.09,1.895,1.509748889,0.348694879,2.659922753,4,1.171435,-0.5378894472,1.262960774,-3.44,1.37,4.81,-0.02,1.515,1.372732667,-0.8178413546,2.486017798,11,0.939925,0.01753768844,0.08703645246,-0.1,0.24,0.34,0,0.12,0.08878577911,0.8288111395,2.83822998,6,0.068415,0.03472361809,0.1409116013,-0.15,0.32,0.47,-0.02,0.225,0.1451268722,0.6818175989,2.127152779,3,0.111185,0.261758794,0.5277690051,-0.68,1.16,1.84,0.07,0.785,0.5891161082,0.2633327514,2.068704663,3,0.43406,-0.6291457286,0.009175774821,-0.64,-0.61,0.03,-0.63,0.02,0.6292126371,-0.0134217455,1.491197664,0,0.626675,-0.3158291457,0.04051416968,-0.39,-0.27,0.12,-0.29,0.065,0.3184170963,-0.7398298267,1.913137678,0,0.31454,-0.6457286432,0.01693459881,-0.66,-0.62,0.04,-0.66,0.03,0.6459506648,0.5444704547,1.532786744,0,0.6431,0.2871859296,0.03668582631,0.22,0.34,0.12,0.3,0.05,0.289519616,-0.7112762601,2.20317623,0,0.2861,4.287437186,3.54947699,0,8.3,8.3,5.6,7.95,5.566049274,-0.2141080932,1.237956564,0,4.2955,14.79748744,18.49328939,-63.4,31.4,94.8,22.2,13.95,23.68475009,-2.052285492,6.936850559,1,21.6144,-13.04572864,20.48297416,-30.8,48.5,79.3,-22.8,16.15,24.28463025,1.538670172,3.985716509,3,22.79145,58.97135678,181.8776386,-80.1,538.4,618.5,-63.3,237.4,191.1991013,1.178884096,2.968818189,1,135.1714,1.517085427,2.3621193,-0.4,8.1,8.5,0.3,1.85,2.807339627,1.456530118,3.652780732,8,1.59155,-3.597487437,8.216740096,-28.8,3.7,32.5,0.8,6.35,8.96976776,-1.581432452,4.158519247,3,5.05935,0.8306532663,2.03707226,-1.6,6.2,7.8,-0.1,1.1,2.199920053,1.600251431,4.11436202,25,1.17845,"Stair-descent"
4.3,5.296,-0.05532663317,1.391596375,-1.77,4.79,6.56,-0.28,1.575,1.39269577,1.321576659,4.693688375,5,1.071095,-0.04351758794,1.59756589,-2.2,3.85,6.05,-0.06,2.64,1.598158488,0.4523432679,2.408938782,3,1.29877,-0.5620603015,1.287700719,-3.44,1.37,4.81,-0.02,1.915,1.405021325,-0.7045639005,2.295148179,10,1.00097,0.008994974874,0.09201810492,-0.1,0.24,0.34,-0.02,0.13,0.09245669909,0.8459738826,2.695054238,4,0.074735,0.02105527638,0.1490620321,-0.15,0.32,0.47,-0.03,0.25,0.1505417353,0.7196348743,2.064589184,2,0.121505,0.1992462312,0.5794529864,-0.75,1.16,1.91,0.03,0.96,0.6127518455,0.2532886412,1.8634341,3,0.47434,-0.6311557789,0.009142690975,-0.64,-0.61,0.03,-0.63,0.02,0.6312219943,0.3878425184,1.660644454,0,0.628675,-0.3238693467,0.04255180721,-0.39,-0.27,0.12,-0.3,0.08,0.3266527362,-0.3075114522,1.407173771,0,0.322645,-0.6426130653,0.016900716,-0.66,-0.62,0.04,-0.64,0.03,0.6428352712,0.1573297843,1.294779317,0,0.63997,0.2795979899,0.03904435303,0.22,0.34,0.12,0.3,0.07,0.2823109943,-0.2792884665,1.624066498,0,0.27848,4.863316583,3.261040167,0,8.3,8.3,5.9,7.7,5.855444574,-0.573559146,1.65884437,0,4.8648,20.59648241,9.534419935,-8.6,31.5,40.1,23.7,9.45,22.69626073,-1.682799509,5.473046534,1,21.36305,-19.17688442,12.90973955,-31.7,23.9,55.6,-24,8.75,23.11740192,2.205365709,7.399372948,3,22.0088,6.804522613,127.9953145,-80.1,360.4,440.5,-65.3,106.55,128.1760588,1.582250851,4.255612726,1,97.4184,0.8331658291,1.555345953,-0.4,6,6.4,0.2,1.1,1.764445049,2.214687192,7.312275627,9,0.91675,-1.159798995,4.933954957,-17.2,3.7,20.9,0.8,2.3,5.068436172,-2.157099378,6.890523331,3,2.86515,0.2618090452,1.271586965,-1.6,4.9,6.5,-0.1,0.3,1.298259368,2.603587363,10.05174407,35,0.62625,"Stair-descent"
4.4,5.399,-0.03910447761,1.387279163,-1.77,4.79,6.56,-0.19,1.54,1.38783019,1.284612248,4.644858192,5,1.07784,-0.07900497512,1.593712773,-2.2,3.85,6.05,-0.13,2.61,1.595669825,0.5157925945,2.453855965,3,1.311075,-0.4610447761,1.374861514,-3.44,1.98,5.42,-0.01,2.12,1.450105675,-0.5650996201,2.264762669,7,1.085335,-0.002736318408,0.1022822897,-0.17,0.24,0.41,-0.03,0.15,0.102318885,0.6177593341,2.47384957,4,0.08554,0.01567164179,0.1522196359,-0.15,0.32,0.47,-0.03,0.26,0.1530242396,0.7111726567,2.046835209,2,0.125325,0.1049253731,0.6570847113,-0.86,1.16,2.02,0,1.24,0.6654093866,0.2133248764,1.719227135,3,0.553265,-0.6332338308,0.00863811119,-0.64,-0.61,0.03,-0.64,0.01,0.6332927455,0.8591023942,2.382850413,0,0.632595,-0.3290049751,0.04116469742,-0.39,-0.27,0.12,-0.33,0.08,0.3315702127,-0.03173281163,1.447065244,0,0.3288,-0.6402985075,0.01589488005,-0.66,-0.62,0.04,-0.64,0.03,0.6404957657,-0.1071863372,1.442682021,0,0.639585,0.2751243781,0.03884027059,0.22,0.34,0.12,0.27,0.07,0.2778524609,0.02432510474,1.585257377,0,0.27485,5.593532338,2.868426157,0,8.3,8.3,6.5,2.4,6.286133361,-1.067773934,2.671375732,0,5.5918,23.11094527,5.903955972,1.2,31.5,30.3,24.4,6.3,23.85314419,-1.252794154,4.596541903,0,22.9681,-23.31393035,5.698870009,-31.7,-0.5,31.2,-25.2,5.9,24.00034307,1.498929175,5.149512767,0,23.3596,-32.4238806,76.38388011,-80.1,223,303.1,-67.4,38.9,82.98075183,1.96451829,5.622141045,1,74.2859,0.3293532338,0.6647365689,-0.4,2.7,3.1,0.1,0.6,0.7418546075,1.601068388,4.866452646,11,0.4466,0.4084577114,2.155953947,-8,3.7,11.7,0.9,0.6,2.194305158,-2.014606984,7.183281913,3,1.6411,-0.1049751244,0.4707093455,-1.6,1.6,3.2,-0.1,0.2,0.4822728115,-0.08726178557,6.047403514,37,0.3104,"Stair-descent"
4.505,5.496,-0.07151515152,1.39217065,-1.77,4.79,6.56,-0.28,1.465,1.39400629,1.357666493,4.771591782,6,1.051765,0.03712121212,1.643909572,-2.2,3.85,6.05,0.105,2.9325,1.644328637,0.3054077116,2.116429512,2,1.41071,-0.4446969697,1.410089423,-3.44,1.98,5.42,0.025,2.3725,1.478549146,-0.5147366911,2.170449346,7,1.142535,-0.008484848485,0.1081652648,-0.17,0.24,0.41,-0.03,0.17,0.1084975445,0.5555321733,2.285936086,4,0.092405,0.02671717172,0.150825442,-0.15,0.32,0.47,-0.02,0.2675,0.1531735004,0.5798474453,1.92312844,3,0.12325,0.06550505051,0.6812136358,-0.86,1.16,2.02,-0.085,1.3175,0.6843558499,0.3156146388,1.610753138,2,0.59685,-0.6345959596,0.008323532651,-0.64,-0.61,0.03,-0.64,0.01,0.6346505441,1.238045493,3.200675614,0,0.628955,-0.3316161616,0.03977733659,-0.39,-0.27,0.12,-0.33,0.08,0.3339932861,0.07268617517,1.587702824,0,0.328775,-0.6389393939,0.01488631544,-0.66,-0.62,0.04,-0.64,0.02,0.6391127847,-0.1911379177,1.625296247,0,0.633095,0.2724242424,0.03825990092,0.22,0.34,0.12,0.27,0.07,0.2750977788,0.2100509527,1.720529545,0,0.26974,6.368181818,2.259245366,0,8.3,8.3,7.1,2.475,6.757065139,-1.645920852,4.906946318,0,6.37105,23.96262626,5.920049581,1.2,33.7,32.5,25.25,5.95,24.68308012,-1.485484342,5.386347366,0,23.6714,-24.93636364,3.575617614,-31.7,-13.4,18.3,-25.8,4.075,25.19141268,0.926014266,3.438102786,0,24.8418,-55.81060606,37.36536692,-80.1,106.4,186.5,-68.95,10,67.16393671,2.548475761,8.842443263,1,64.176,0.1065656566,0.4141528084,-0.4,1.5,1.9,0,0.375,0.4276432951,1.329519538,4.655772273,11,0.2861,1.058080808,0.9918406283,-2,3.7,5.7,1.1,0.6,1.450269916,-0.4456952165,4.739008917,3,1.2672,-0.104040404,0.3251787983,-1.4,0.9,2.3,-0.1,0.2,0.3414171299,0.2194109468,7.858913433,36,0.22755,"Stair-descent"
4.604,5.599,-0.06316582915,1.674998396,-2.77,8.73,11.5,-0.48,1.345,1.676188995,2.240128908,10.13970867,12,1.17661,-0.114120603,1.76628307,-4.59,3.85,8.44,-0.06,2.945,1.769965931,0.1240145234,2.518729391,6,1.51059,-0.1163819095,3.653812626,-15.49,16.69,32.18,-0.2,2.67,3.655665665,1.38546033,13.69737304,10,1.99963,-0.01507537688,0.115383866,-0.27,0.25,0.52,-0.05,0.17,0.1163645286,0.5505642226,2.407052258,4,0.10103,0.03693467337,0.1539828051,-0.15,0.32,0.47,-0.02,0.3,0.1583504795,0.397682875,1.700353245,5,0.130235,0.06462311558,0.6806667834,-0.86,1.16,2.02,-0.12,1.305,0.6837275898,0.3184022485,1.608548578,6,0.601075,-0.6350251256,0.008074674837,-0.64,-0.61,0.03,-0.64,0.01,0.6350764604,1.382608799,3.663127755,0,0.63194,-0.3329648241,0.03831571792,-0.39,-0.27,0.12,-0.33,0.07,0.3351621523,0.08046415565,1.695872909,0,0.3314,-0.6386934673,0.01453816698,-0.66,-0.62,0.04,-0.64,0.02,0.6388589074,-0.1787521366,1.667065091,0,0.635435,0.2696482412,0.03653836539,0.22,0.34,0.12,0.27,0.05,0.2721125248,0.3841802262,2.058189181,0,0.26818,7.142211055,1.155118448,3,9,6,7.6,1.9,7.235017442,-0.9382940819,3.343564988,0,7.116,25.36080402,6.577750785,1.2,41.4,40.2,26.2,5.75,26.1999463,-0.9944441904,5.431594616,0,25.1415,-26.36482412,4.097157839,-48.7,-15.3,33.4,-26.3,3.6,26.68127908,-1.617201254,11.20508433,0,26.2994,-45.99547739,74.07464136,-80.1,311.8,391.9,-69,9.6,87.19309854,3.22575505,12.47032003,1,76.05195,-0.09648241206,0.5292810032,-3.6,1,4.6,0,0.4,0.5380030076,-3.210226312,20.40279278,13,0.3026,1.339698492,0.9289221665,-1.8,4.3,6.1,1.3,0.7,1.630241835,0.1156527613,5.595989637,1,1.43125,-0.03015075377,0.3097988931,-0.4,1.4,1.8,-0.1,0.2,0.3112626256,2.226682612,8.001673554,38,0.2093,"Stair-descent"
4.704,5.695,-0.12125,1.747598906,-2.77,8.73,11.5,-0.63,1.4,1.751800074,2.22280737,9.618495322,11,1.19015,-0.1982,1.792838186,-4.59,3.85,8.44,-0.28,2.9325,1.803760516,0.2552250593,2.503132348,7,1.51367,-0.1198,3.694375991,-15.49,16.69,32.18,-0.31,2.585,3.696317898,1.367751043,13.08705774,12,2.10357,-0.0205,0.1096847756,-0.27,0.25,0.52,-0.05,0.17,0.111584049,0.6085497621,2.721052891,5,0.094655,0.05195,0.1519759767,-0.15,0.32,0.47,0.05,0.2925,0.1606097755,0.1482879418,1.654826483,5,0.13547,0.07065,0.6720112183,-0.86,1.16,2.02,-0.13,1.25,0.6757148067,0.3331112243,1.632151965,6,0.590485,-0.6356,0.00697423831,-0.64,-0.62,0.02,-0.64,0.01,0.6356382619,1.275747691,3.194814751,0,0.630165,-0.3348,0.03563649814,-0.39,-0.27,0.12,-0.33,0.07,0.3366912532,-0.05815648927,1.63124901,0,0.332465,-0.63895,0.01484579065,-0.67,-0.62,0.05,-0.64,0.02,0.6391224452,-0.2262883174,1.762233119,0,0.6329,0.2663,0.03236216927,0.22,0.34,0.12,0.27,0.04,0.268259203,0.3371114583,2.38334199,0,0.263245,7.295,0.9537164149,5.5,9,3.5,7.6,1.525,7.357078224,-0.6544456009,2.082736213,0,7.23145,22.2765,17.07551164,-66.4,41.4,107.8,26.25,5.775,28.06805212,-3.420390505,15.06288224,1,26.652,-25.4645,5.822885002,-48.7,-0.8,47.9,-26.1,4,26.12176774,0.8180749973,8.60475632,0,25.47235,-0.36,157.8629697,-80.1,512.1,592.2,-68.75,9.5,157.8633802,2.035779271,5.604761556,1,110.6338,-0.1025,0.5176328332,-3.6,0.9,4.5,0,0.4,0.5276836173,-3.486500867,21.78019049,15,0.2908,0.6085,2.744645287,-14.2,4.3,18.5,1.2,0.625,2.81128974,-3.586831077,16.74828911,1,1.7392,0.288,1.148283937,-0.4,4.7,5.1,-0.1,0.2,1.183849653,2.734762257,9.288776048,37,0.5001,"Stair-descent"
